Facility Id,State,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Reporting_Year,2021 Total reported direct emissions,2020 Total reported direct emissions
1006332,OH,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,29506.19,29288.8,201.0,16.39,,,,,,,,,,29318.74,,,,,,,,,,,,,,,,,,,,187.45,,,,,,,,,,,,,,,,,N,N,N,2023,29717.79,28378.146
1004634,LA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,23422.868,21496.9,1913.75,12.218,,,,,,,,,,21517.168,,,,,,,,,,,,,,,,,,,,1905.7,,,,,,,,,,,,,,,,,N,N,N,2023,22708.376,26249.364
1005464,MI,611310.0,C,Other,38610.556,38571.1,18.0,21.456,,,,,,,,,,38610.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,36030.364,37730.508
1004330,MD,562212.0,"C,HH",Waste,113992.95,88.2,113904.75,0.0,,,,,,,,,,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113904.75,,,,N,N,N,2023,82234.9,75928.75
1011676,CA,562212.0,HH,Waste,13748.25,0.0,13748.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13748.25,,,,N,N,N,2023,10852.75,15592.75
1007438,TX,325199.0,"C,D,TT,X","Chemicals,Power Plants,Waste",2220077.858,2208828.6,8970.75,2278.508,,,,,,,,,,777151.99,1380186.272,,,,,,,,,,,,,,,,,,,,,,,59034.346,,,,,,,,,,,,3705.25,N,N,N,2023,2156353.486,2228592.126
1000232,TN,325211.0,"C,TT,X","Chemicals,Waste",3679916.236,3444282.0,227459.5,8174.736,,,,,,,,,39217.3,3121083.236,,,,,,,,,,,,,,,,,,,,,,,,336306.0,,,,,,,,,,,,222527.0,N,N,Y,2023,3916938.61,3704705.598
1007858,TX,562212.0,HH,Waste,21974.75,0.0,21974.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21974.75,,,,N,N,N,2023,23709.75,24628.25
1008013,PA,221112.0,"C,D",Power Plants,397401.8,394302.5,1132.5,1966.8,,,,,,,,,,0.0,397401.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,349291.944,473313.81
1000682,MI,221112.0,"C,D",Power Plants,254165.808,253907.7,117.75,140.358,,,,,,,,,,22476.316,231689.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,289659.924,299965.382
1014391,IL,562212.0,HH,Waste,68253.25,0.0,68253.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68253.25,,,,N,N,N,2023,66128.5,0.0
1003003,LA,325180.0,C,Chemicals,43524.736,43479.8,20.5,24.436,,,,,,,,,,43524.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,40377.748,55298.992
1011487,TN,562212.0,"C,HH",Waste,49089.75,161.5,48928.25,0.0,,,,,,,,,,161.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48928.25,,,,N,N,N,2023,46651.75,4334.25
1000044,TX,325180.0,C,Chemicals,30168.236,30137.0,14.25,16.986,,,,,,,,,,30168.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,25314.304
1000042,TX,325180.0,C,Chemicals,24011.76,23987.1,11.25,13.41,,,,,,,,,,24011.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1003590,NY,331492.0,"C,R",Metals,85643.86,85619.2,11.25,13.41,,,,,,,,,,35843.16,,,,,,,,,,,,,49800.7,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,83253.352,105009.904
1011896,TX,221112.0,"C,D",Power Plants,268129.456,267857.1,124.25,148.106,,,,,,,,,,115.3,268014.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,33163.528,408642.036
1000898,PA,221112.0,"C,D",Power Plants,30810.836,30760.2,18.75,31.886,,,,,,,,,,5066.462,25744.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,17766.646,13129.57
1001477,DE,221112.0,"C,D",Power Plants,166549.178,166349.9,84.25,115.028,,,,,,,,,,3758.582,162790.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,207073.734,116315.43
1006390,NJ,562212.0,HH,Waste,5675.5,0.0,5675.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675.5,,,,N,N,N,2023,7882.25,8190.5
1001581,NY,562212.0,HH,Waste,22461.75,0.0,22461.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22461.75,,,,N,N,N,2023,25174.0,26648.5
1000983,WI,221112.0,D,Power Plants,2086755.928,2075819.6,547.75,10388.578,,,,,,,,,,,2086755.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,2451404.356,1183474.496
1000267,NY,221112.0,D,Power Plants,54867.396,54811.5,25.5,30.396,,,,,,,,,,,54867.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,77543.864,46635.828
1001392,GA,221112.0,D,Power Plants,122187.54,122052.3,59.25,75.99,,,,,,,,,,,122187.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,161562.418,210605.164
1001541,IN,221112.0,"C,D",Power Plants,2815763.776,2814168.0,728.0,867.776,,,,,,,,,,101601.42,2714162.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,3312408.236,2977903.76
1014249,FL,928110.0,C,Other,25481.202,25454.6,12.0,14.602,,,,,,,,,,25481.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,27895.59,0.0
1012749,FL,221112.0,C,Power Plants,95444.24,95345.6,45.0,53.64,,,,,,,,,,95444.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,92857.1,97228.984
1011829,AK,221112.0,C,Power Plants,337965.972,337606.6,161.5,197.872,,,,,,,,,,337965.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,297048.888,318857.71
1001454,CA,221112.0,D,Power Plants,510178.66,509660.8,236.25,281.61,,,,,,,,,,,510178.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,453298.62,289451.628
1002473,TX,562212.0,HH,Waste,44653.5,0.0,44653.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44653.5,,,,N,N,N,2023,21621.75,25522.75
1007630,PR,562212.0,HH,Waste,249572.0,0.0,249572.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249572.0,,,,N,N,N,2023,58721.25,59036.0
1000431,CA,221112.0,D,Power Plants,71520.636,71448.3,33.0,39.336,,,,,,,,,,,71520.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,97234.34,191057.744
1002020,IN,325411.0,C,Chemicals,67885.544,67815.4,32.0,38.144,,,,,,,,,,67885.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,66115.452,65089.904
1002322,NC,327212.0,"C,N",Minerals,32838.9,32811.5,12.5,14.9,,,,,,,,,,26335.4,,,,,,,,,6503.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,38721.874,15469.7
1000521,IA,221112.0,C,Power Plants,8694.32,8686.1,3.75,4.47,,,,,,,,,,8694.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,8562.816,2897.64
1011789,AR,562211.0,C,Other,37754.208,37715.3,17.75,21.158,,,,,,,,,,37754.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,33725.47,41987.892
1000817,IL,221112.0,"C,D",Power Plants,134561.052,134424.6,62.25,74.202,,,,,,,,,,47.9,134513.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,310837.948,238677.316
1013287,IA,325193.0,C,Other,177745.98,177562.4,83.75,99.83,,,,,,,,,,177745.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,195219.764,193555.372
1000312,VA,221112.0,D,Power Plants,70923.65,70843.7,35.25,44.7,,,,,,,,,,,70923.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,33130.558,57265.318
1001169,WI,221112.0,"C,D",Power Plants,24124.06,24099.4,11.25,13.41,,,,,,,,,,17.2,24106.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,43888.6,0.0
1000211,MN,221112.0,"C,D",Power Plants,36848.612,36810.8,17.25,20.562,,,,,,,,,,0.0,36848.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,53781.682,9204.864
1012043,TX,221112.0,"C,D",Power Plants,492750.776,492251.0,228.0,271.776,,,,,,,,,,1268.496,491482.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,174101.004,374988.308
1002239,WY,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,381668.818,373017.3,8497.75,153.768,,,,,,,,,,248481.264,,,,,,,,,,,,,,,,,,,133187.554,,,,,,,,,,,,,,,,,,N,N,N,2023,437943.828,417020.446
1004924,WY,211130.0,"C,NN-FRAC,UU,W-PROC","Injection of CO2,Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",74649.514,74382.1,232.25,35.164,,,,,,,,,,65990.42,,,,,,,,,,,,,,,,,,,8659.094,,,,,,,,,,,,,,,,,,N,N,N,2023,68977.956,58953.764
1010648,TX,332111.0,C,Other,10654.36,10643.4,5.0,5.96,,,,,,,,,,10654.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,11289.008,8235.168
1000491,WI,221112.0,"C,D",Power Plants,5879314.828,5848465.0,1538.25,29311.578,,,,,,,,,,3226.488,5876088.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,7072417.794,7062730.168
1001359,IL,221112.0,"C,D",Power Plants,564115.408,563542.2,261.5,311.708,,,,,,,,,,1794.544,562320.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,508104.564,237491.968
1014861,OR,221117.0,"C,D",Power Plants,1730.892,1559.0,51.5,120.392,,,,,,,,,32636.9,1644.946,85.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1007325,OH,325199.0,C,Chemicals,162084.04,161916.9,76.25,90.89,,,,,,,,,,162084.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,173371.696,179178.324
1000317,IA,221112.0,"C,D",Power Plants,1201117.198,1199897.1,556.75,663.348,,,,,,,,,,5900.676,1195216.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,821057.156,1070947.58
1001046,MO,221112.0,"C,D",Power Plants,173513.962,173319.0,85.0,109.962,,,,,,,,,,77331.312,96182.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,176669.148,178919.56
1007388,NY,221112.0,D,Power Plants,1219364.358,1218121.6,566.0,676.758,,,,,,,,,,,1219364.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,1384887.216,1155174.868
1000583,KS,221112.0,D,Power Plants,794868.796,794059.4,369.25,440.146,,,,,,,,,,,794868.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,214560.556,266159.964
1006502,WA,221112.0,D,Power Plants,427032.468,426599.0,197.75,235.718,,,,,,,,,,,427032.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,257573.796,178316.24
1014099,NE,327120.0,C,Minerals,26019.952,25993.1,12.25,14.602,,,,,,,,,,26019.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,27047.648,26982.648
1000087,DE,221112.0,"C,D",Power Plants,55477.492,55420.5,26.0,30.992,,,,,,,,,,7309.272,48168.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,72307.676,56065.992
1005167,PA,221112.0,C,Power Plants,26487.352,26460.5,12.25,14.602,,,,,,,,,,26487.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,31395.224,30209.332
1004854,NE,333415.0,C,Other,69429.486,69357.4,32.75,39.336,,,,,,,,,,69429.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,55269.21,52836.95
1005798,PA,221112.0,C,Power Plants,35906.164,35868.9,17.0,20.264,,,,,,,,,,35906.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,35500.916,33198.124
1006290,PA,221112.0,C,Power Plants,34275.372,34240.3,16.0,19.072,,,,,,,,,,34275.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,30237.936,0.0
1008757,PA,212115.0,"C,FF",Other,2312526.476,6357.4,2306165.5,3.576,,,,,,,,,,6363.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306162.5,,,,,,N,N,N,2023,2082189.242,2166956.228
1001370,TX,221112.0,D,Power Plants,592621.804,592020.1,274.5,327.204,,,,,,,,,,,592621.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,418796.448,378530.648
1006814,LA,325211.0,C,Other,126419.972,126289.0,59.75,71.222,,,,,,,,,,126419.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,133141.248,122551.488
1000420,NY,221112.0,D,Power Plants,30655.836,30624.6,14.25,16.986,,,,,,,,,,,30655.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,44252.484,33175.628
1000683,MI,221112.0,"C,D",Power Plants,396357.776,395954.4,183.75,219.626,,,,,,,,,,2384.336,393973.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,890651.59,716128.372
1001419,NM,221112.0,C,Power Plants,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,13085.4,659188.058
1000074,CA,221112.0,D,Power Plants,12642.62,12583.4,17.5,41.72,,,,,,,,,,,12642.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,4757.194,7323.088
1006098,MO,221112.0,D,Power Plants,49052.868,49003.0,22.75,27.118,,,,,,,,,,,49052.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,22266.068,57338.988
1011192,KY,322120.0,C,Pulp and Paper,23476.112,23452.0,11.0,13.112,,,,,,,,,,23476.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,19014.528,24724.056
1006558,OH,322120.0,C,Pulp and Paper,44524.48,44477.9,21.25,25.33,,,,,,,,,,44524.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,69321.764,64399.0
1004222,WI,322120.0,C,Pulp and Paper,63906.76,63841.0,30.0,35.76,,,,,,,,,,63906.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,59302.476,61763.268
1008277,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,44872.776,6713.7,38155.5,3.576,,,,,,,,,,6692.576,,,,,,,,,,,,,,,,,,38180.2,,,,,,,,,,,,,,,,,,,N,N,N,2023,18846.318,18851.56
1013099,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,22839.66,10829.2,12004.5,5.96,,,,,,,,,,10832.16,,,,,,,,,,,,,,,,,,12007.5,,,,,,,,,,,,,,,,,,,N,N,N,2023,24465.31,18881.164
1013121,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,19427.96,15186.2,4206.0,35.76,,,,,,,,,,9183.564,,,,,,,,,,,,,,,,,,10244.396,,,,,,,,,,,,,,,,,,,N,N,N,2023,13803.606,13615.45
1008278,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,17025.414,9442.8,7577.25,5.364,,,,,,,,,,9442.064,,,,,,,,,,,,,,,,,,7583.35,,,,,,,,,,,,,,,,,,,N,N,N,2023,14880.418,13235.768
1014328,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,29155.234,17565.4,11580.0,9.834,,,,,,,,,,17578.384,,,,,,,,,,,,,,,,,,11576.85,,,,,,,,,,,,,,,,,,,N,N,N,2023,30022.038,0.0
1002764,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,58434.884,52301.6,6078.75,54.534,,,,,,,,,,50317.704,,,,,,,,,,,,,,,,,,8117.18,,,,,,,,,,,,,,,,,,,N,N,N,2023,43548.05,37047.602
1013678,LA,211120.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,21902.328,5682.8,16216.25,3.278,,,,,,,,,,5680.728,,,,,,,,,,,,,,,,,,16221.6,,,,,,,,,,,,,,,,,,,N,N,N,2023,28135.966,32952.106
1007441,NM,211130.0,"C,PP,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",83748.53869639793,81530.65436536966,2172.29973230152,45.58459872675591,,,,,,,,,,77041.5448452848,,,,,,,,,,,,,,,,,,,6706.993851113126,,,,,,,,,,,,,,,,,,N,N,N,2023,103302.76049322673,205456.8505526165
1000316,PA,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,42298.212,36870.4,5407.25,20.562,,,,,,,,,,36901.912,,,,,,,,,,,,,,,,,,,,5396.3,,,,,,,,,,,,,,,,,N,N,N,2023,38296.818,35719.488
1000120,ID,221112.0,"C,D",Power Plants,331721.02,331384.0,153.75,183.27,,,,,,,,,,520.648,331200.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,288868.88,161382.852
1001840,OR,331110.0,C,Metals,92843.0,92747.1,43.75,52.15,,,,,,,,,,92843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,89732.512,82291.64
1000414,IA,221112.0,"C,D",Power Plants,131627.846,131492.0,60.75,75.096,,,,,,,,,,1.2,131626.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,73950.93,46800.872
1014575,LA,325211.0,C,Other,24493.208,24468.0,11.5,13.708,,,,,,,,,,24493.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,0.0,0.0
1007959,TX,324110.0,"C,D,MM-REF,X,Y","Chemicals,Petroleum Product Suppliers,Power Plants,Refineries",5979836.674,5948714.2,19772.25,11350.224,,,,,,,,,,2761630.724,2087069.548,,,,,,,,,,,,,,,,,,,,,,,14452.28,1116684.122,,,,,,,,,,,,N,N,N,2023,6137588.974,5969593.13
1001544,IN,221112.0,D,Power Plants,1759377.076,1745251.6,5167.0,8958.476,,,,,,,,,,,1759377.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,Y,2023,2437727.23,1151093.58
1013526,MI,221112.0,C,Power Plants,251809.252,251549.5,118.5,141.252,,,,,,,,,,251809.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,266415.396,261883.564
1002357,IL,336110.0,C,Other,23145.812,23121.7,11.0,13.112,,,,,,,,,,23145.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,40660.296,53792.148
1005483,MI,336110.0,"C,QQ","Import and Export of Equipment Containing Fluorintaed GHGs,Other",37473.008,37434.1,17.75,21.158,,,,,,,,,,37473.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,39780.7,41727.292
1013694,MI,336110.0,C,Other,30618.184,30586.4,14.5,17.284,,,,,,,,,,30618.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,47676.52,15177.792
1005551,MI,336110.0,C,Other,76753.86,76674.4,36.25,43.21,,,,,,,,,,76753.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,68013.044,68589.792
1005552,IN,331523.0,C,Metals,33558.224,33523.7,15.75,18.774,,,,,,,,,,33558.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,32009.98,32267.728
1007544,IN,336350.0,C,Other,12312.104,12299.5,5.75,6.854,,,,,,,,,,12312.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,15306.492,17847.332
1007918,MI,336110.0,C,Other,73005.676,72930.6,34.25,40.826,,,,,,,,,,73005.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,85143.58,80238.948
1001057,MI,493110.0,C,Other,364.248,363.7,0.25,0.298,,,,,,,,,,364.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,497.048,564.748
1005484,MI,336370.0,C,Other,5179.88,5174.4,2.5,2.98,,,,,,,,,,5179.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,7735.92,8578.068
1005554,OH,336110.0,C,Other,49811.612,49760.1,23.5,28.012,,,,,,,,,,49811.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,83066.488,71510.68
1005553,MI,336370.0,C,Other,3941.836,3938.0,1.75,2.086,,,,,,,,,,3941.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,7386.772,6342.476
1005485,MI,336110.0,C,Other,69970.936,69898.6,33.0,39.336,,,,,,,,,,69970.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,87943.568,67172.048
1005567,MI,423120.0,C,Other,5313.28,5307.8,2.5,2.98,,,,,,,,,,5313.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,5299.98,4915.332
1007603,MI,322110.0,C,Pulp and Paper,15751.84,15735.4,7.5,8.94,,,,,,,,,,15751.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,34397.32,28732.092
1006763,ID,562212.0,"C,HH",Waste,12815.55,33.8,12781.75,0.0,,,,,,,,,,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12781.75,,,,N,N,N,2023,39722.3,64793.75
1006608,NY,322120.0,"AA,C",Pulp and Paper,143973.836,143121.9,194.25,657.686,,,,,,,,,181770.1,103861.636,,,,,,,,,,,,,,,,,,,,,,,,,,,40112.2,,,,,,,,,,N,N,N,2023,155754.194,157153.926
1003814,CA,562212.0,HH,Waste,34776.5,0.0,34776.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34776.5,,,,N,N,N,2023,34100.5,34789.25
1002528,TX,211130.0,"C,W-PROC",Petroleum and Natural Gas Systems,82705.784,78504.1,4169.5,32.184,,,,,,,,,,21498.52,,,,,,,,,,,,,,,,,,,61207.264,,,,,,,,,,,,,,,,,,N,N,N,2023,44760.816,157482.446
1005805,UT,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,72740.336,70146.5,2554.5,39.336,,,,,,,,,,70215.936,,,,,,,,,,,,,,,,,,,,2524.4,,,,,,,,,,,,,,,,,N,N,N,2023,76250.422,81067.154
1002780,FL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,62948.658,50880.8,12039.25,28.608,,,,,,,,,,50919.508,,,,,,,,,,,,,,,,,,,,12029.15,,,,,,,,,,,,,,,,,N,N,N,2023,46047.212,71490.004
1002781,FL,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,46768.684,30984.4,15767.0,17.284,,,,,,,,,,30997.884,,,,,,,,,,,,,,,,,,,,15770.8,,,,,,,,,,,,,,,,,N,N,N,2023,39133.786,41261.678
1008735,IL,331110.0,"C,Q",Metals,34617.38,34584.5,15.0,17.88,,,,,,,,,,31627.58,,,,,,,,,,,,2989.8,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,41603.912,37284.376
1004516,OR,562212.0,"C,HH",Waste,29948.85,0.1,29948.75,0.0,,,,,,,,,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29948.75,,,,N,N,N,2023,39921.5,39243.0
1000371,KS,562212.0,"C,HH",Waste,37902.45,12.2,37890.25,0.0,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37890.25,,,,N,N,N,2023,35708.7,34459.948
1007548,LA,325212.0,C,Other,81288.544,81204.7,38.25,45.594,,,,,,,,,,81288.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2023,100748.72,82494.24
1002438,PA,322120.0,"C,TT","Pulp and Paper,Waste",212149.62,206935.9,5097.5,116.22,,,,,,,,,,207149.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,N,N,N,2023,220841.088,224055.174
1007753,MA,562212.0,"C,HH",Waste,30720.402,555.9,30097.75,66.752,,,,,,,,,18073.5,650.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30069.5,,,,N,N,N,2023,45786.378,67898.624
1006251,IL,562212.0,"C,HH",Waste,24472.946,1183.2,23237.0,52.746,,,,,,,,,14461.9,1258.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23214.25,,,,N,N,N,2023,22904.37,29145.012
